built,(an economy BUILT to last) (combat they BUILT the strongest) (economy thats BUILT to last) (an economy BUILT on american) (an economy BUILT to last) (depression america BUILT the hoover) (workers who BUILT them to) (an america BUILT to last) (an america BUILT to last) (coalitions weve BUILT to secure) (no one BUILT this country) (because we BUILT it together)
imperative,(an economic IMPERATIVE that every)
lot,(an awful LOT of members) (a whole LOT more with)
manufacturer,(an american MANUFACTURER you should) (a high-tech MANUFACTURER we should) (worlds leading MANUFACTURER of high-tech) (wind turbine MANUFACTURER in michigan)
all-of-the-above,(an all-out ALL-OF-THE-ABOVE strategy that)
forces,(americas armed FORCES at a) (that the FORCES of change)
deeper,(americas are DEEPER our ironclad)
seen,(americans whove SEEN their home)
month,(americans last MONTH i went)
get,(americans barely GET by or) (now companies GET tax breaks) (in america GET hit with) (you shouldnt GET a tax) (you should GET a bigger) (deduction you GET for making) (you should GET help financing) (help people GET jobs that) (stage to GET their diploma) (funding you GET from taxpayers) (as they GET their degree) (bill and GET it on) (helping businesses GET new energy) (bottom to GET some relief) (ways to GET this done) (delay lets GET it done) (you shouldnt GET special tax) (when i GET a tax) (trying to GET through school) (nothing will GET done in) (seems to GET worse every) (enough to GET anything -–) (message we GET from leaders) (mission to GET bin laden) (because we GET each others)
working,(americans are WORKING today because) (part by WORKING to keep) (should be WORKING on comprehensive) (to be WORKING in the) (of defense WORKING with us) (160 million WORKING americans while) (thats why WORKING with our)
thinking,(americans are THINKING the same)
looking,(americans are LOOKING for work) (every american LOOKING for work) (businesses are LOOKING for right) (federal agency LOOKING over his)
production,(american oil PRODUCTION is the)
skills,(american energy SKILLS for american) (the right SKILLS growing industries) (americans with SKILLS that will) (teach people SKILLS that businesses) (commitment to SKILLS and education)
finally,(american consumers FINALLY have a) (people applause FINALLY none of)
liberal,(american conservative LIBERAL rich poor)
always,(america will ALWAYS win applause) (america has ALWAYS been about) (investments dont ALWAYS come right) (union will ALWAYS be strong)
attracts,(america that ATTRACTS a new)
100,(america nearly 100 years applause)
determined,(america is DETERMINED to prevent)
hit,(america get HIT with one) (that was HIT hard when) (the hardest HIT when the) (market to HIT bottom to)
selling,(america from SELLING her products)
achieve,(america cant ACHIEVE applause thats) (table to ACHIEVE that goal)
third,(america applause THIRD if youre)
dont,(ambition they DONT obsess over) (our competitors DONT play by) (when students DONT walk away) (any bullet DONT gut these) (our budget DONT let other) (that we DONT have to) (public investments DONT always come) (some technologies DONT pan out) (devices these DONT destroy the) (rules that DONT make sense) (sense we DONT begrudge financial) (break i DONT need and) (regulations that DONT work thats)
drop,(allowed to DROP out they)
strategy,(all-out all-of-the-above STRATEGY that develops) (applause a STRATEGY thats cleaner) (new defense STRATEGY that ensures)
europe,(alliances in EUROPE and asia)
information,(all the INFORMATION and help)
mattered,(all that MATTERED that day)
freedom,(all our FREEDOM endures because)
beings,(all human BEINGS –- men)
theyre,(all expectations THEYRE not consumed) (only because THEYRE heavily subsidized) (know what THEYRE talking about)
challenge,(alive no CHALLENGE is more) (most daunting CHALLENGE can be) (face another CHALLENGE the fact) (is no CHALLENGE too great)
top,(al qaedas TOP lieutenants have) (at the TOP saw their) (back on TOP as the) (rules from TOP to bottom)
operatives,(al qaeda OPERATIVES who remain)
base,(air force BASE and welcomed)
schedule,(ahead of SCHEDULE applause and)
signed,(agreements we SIGNED into law)
cut,(agreed to CUT the deficit) (bigger tax CUT if youre) (want to CUT through the) (payroll tax CUT without delay)
ceo,(ago the CEO of master)
repair,(agenda to REPAIR americas infrastructure)
helps,(agenda that HELPS them succeed)
enemies,(against our ENEMIES from pakistan) (to our ENEMIES to the)
innovation,(after all INNOVATION is what) (year applause INNOVATION also demands) (research and INNOVATION that led) (promise of INNOVATION greater than) (spur energy INNOVATION with new) (market for INNOVATION so far)
tunis,(africa from TUNIS to cairo)
begun,(afghanistan have BEGUN to come) (strength weve BEGUN to wind)
understand,(afford or UNDERSTAND them banks) (because they UNDERSTAND that when)
$40,(afford losing $40 out of)
allow,(administration to ALLOW the development)
already,(administration has ALREADY lined up) (sector has ALREADY positioned america) (sense weve ALREADY announced over) (deficit weve ALREADY agreed to) (adversaries ive ALREADY sent this)
160000,(added nearly 160000 jobs we)
safely,(action to SAFELY develop this)
globe,(across the GLOBE our oldest)
oil,(acres for OIL and gas) (potential offshore OIL and gas) (now american OIL production is) (on foreign OIL than in) (the worlds OIL reserves oil) (oil reserves OIL isnt enough) (weve subsidized OIL companies for) (as an OIL with a) (sure an OIL company can) (kind of OIL spill we)
believed,(abraham lincoln BELIEVED that government)
america,(about the AMERICA within our) (people an AMERICA that attracts) (china meanwhile AMERICA is more) (stay in AMERICA get hit) (here in AMERICA applause third) (here in AMERICA send me) (you -– AMERICA will always) (family in AMERICA should be) (is what AMERICA has always) (can last AMERICA nearly 100) (applause because AMERICA will develop) (already positioned AMERICA to be) (decade and AMERICA will have) (much of AMERICA needs to) (in rural AMERICA from selling) (great depression AMERICA built the) (copouts an AMERICA built to) (thats an AMERICA built to) (states of AMERICA cant achieve) (states of AMERICA applause from) (attacks against AMERICA applause as) (no doubt AMERICA is determined) (clear that AMERICA is a) (moral example AMERICA is back) (you that AMERICA is in) (opinions of AMERICA are higher) (event but AMERICA remains the) (so that AMERICA is as) (is with AMERICA each time) (states of AMERICA)
nothing,(about now NOTHING will get) (together theres NOTHING the united)
avoid,(able to AVOID paying its)
enforcement,(a trade ENFORCEMENT unit that)
when,(a time WHEN too many) (war ii WHEN another generation) (hit hard WHEN a factory) (stand by WHEN our competitors) (not right WHEN another country) (not fair WHEN foreign manufacturers) (american manufacturing WHEN it comes) (a time WHEN millions of) (a time WHEN other countries) (know that WHEN students dont) (their diploma WHEN students are) (18 applause WHEN kids do) (a time WHEN americans owe) (crossings than WHEN i took) (of it WHEN bryan ritterby) (hardest hit WHEN the housing) (the days WHEN health insurance) (the days WHEN wall street) (done applause WHEN it comes) (admire it WHEN americans talk) (understand that WHEN i get) (help because WHEN we act) (our troops WHEN you put) (gay straight WHEN youre marching) (mission fails WHEN youre in) (situation room WHEN i sat)
hike,(a tax HIKE on 160)
deduction,(a tax DEDUCTION for doing) (the tax DEDUCTION you get)
trying,(a student TRYING to get) (a family TRYING to make)
military,(a strong MILITARY and care) (the closest MILITARY cooperation between) (with our MILITARY leaders ive) (the finest MILITARY in the)
fee,(a small FEE on the)
mom,(a single MOM from north)
number,(a shrinking NUMBER of people) (a growing NUMBER of americans) (doubling the NUMBER of work-study)
offender,(a repeat OFFENDER thats bad)
grid,(a power GRID that wastes)
resolution,(a peaceful RESOLUTION of this)
weapon,(a nuclear WEAPON and i)
hope,(a new HOPE from the)
beginning,(a new BEGINNING in burma)
commitment,(a national COMMITMENT to train) (tomorrow our COMMITMENT to skills) (the same COMMITMENT here weve) (our ironclad COMMITMENT and i)
lender,(a mortgage LENDER or a) (a payday LENDER or a)
then,(a mechanic THEN siemens opened) (jackies tuition THEN hired her)
cynical,(a little CYNICAL the greatest)
away,(a little AWAY for retirement) (them right AWAY applause were) (dont walk AWAY from their) (it right AWAY applause you) (come right AWAY some technologies) (not walk AWAY from the) (not walk AWAY from workers) (order clearing AWAY the red)
opportunity,(a huge OPPORTUNITY at this) (the same OPPORTUNITY as jackie)
send,(a home SEND your kids) (in america SEND me these) (degree we SEND them home) (this country SEND me a) (need them SEND me a) (business or SEND their kids) (fix that SEND me a)
priority,(a higher PRIORITY in their) (most immediate PRIORITY is stopping)
teacher,(a good TEACHER can increase) (a great TEACHER can offer) (to a TEACHER who changed)
turbine,(a gas TURBINE factory in) (a wind TURBINE manufacturer in)
where,(a future WHERE were in) (to last WHERE hard work) (a country WHERE a shrinking) (an economy WHERE everyone gets) (is one WHERE we encourage) (to rio WHERE opinions of) (back to WHERE i began)
crimes,(a financial CRIMES unit of)
proud,(a final PROUD salute to) (said im PROUD to be) (and im PROUD to announce)
weeks,(a few WEEKS ago the) (next few WEEKS i will)
shot,(a fair SHOT and everyone)
plan,(a comprehensive PLAN lets at) (a comprehensive PLAN to fight) (congress a PLAN that gives)
assembly,(a bomber ASSEMBLY line was)
bank,(a big BANK or financial)
minimum,(a basic MINIMUM tax and)
worth,(a bargain WORTH making applause) (it was WORTH crying over)
homes,(3 million HOMES and im) (a million HOMES a year)
house,(2008 the HOUSE of cards)
manufacturers,(2005 american MANUFACTURERS are hiring) (when foreign MANUFACTURERS have a) (proposal help MANUFACTURERS eliminate energy)
great,($250000 a GREAT teacher can) (during the GREAT depression america) (invested in GREAT projects that) (nation is GREAT because we) (nation is GREAT because we) (nation is GREAT because we) (challenge too GREAT no mission)
lower,($100 billion LOWER over the) (millionaires pay LOWER tax rates) (pays a LOWER tax rate) (we also LOWER the temperature)
routine,(-– even ROUTINE business –-)
murderer,(-– a MURDERER with american)
